Employee_ID,Attrition_Risk_Score,Attrition
213039,55,Yes
213040,56,No
213041,63,Yes
213042,20,No
213043,46,Yes
213044,73,Yes
213045,58,No
213046,44,Yes
213047,12,No
213048,43,Yes
213049,61,No
213050,63,Yes
213051,60,Yes
213052,30,No
213053,82,Yes
213054,35,No
213055,26,No
213056,59,Yes
213057,19,No
213058,31,Yes
213059,29,No
213060,18,No
213061,87,Yes
213062,89,Yes
213063,30,Yes
213064,74,Yes
213065,34,No
213066,14,No
213067,38,No
213068,47,Yes
213069,65,No
213070,22,No
213071,40,No
213072,83,Yes
213073,55,No
213074,22,No
213075,57,No
213076,55,No
213077,35,No
213078,19,No
213079,37,No
213080,20,No
213081,55,Yes
213082,45,No
213083,44,Yes
213084,43,No
213085,36,No
213086,53,Yes
213087,88,Yes
213088,63,Yes
213089,36,No
213090,67,Yes
213091,53,No
213092,40,No
213093,56,Yes
213094,92,Yes
213095,31,No
213096,53,No
213097,68,Yes
213098,21,No
213099,6,No
213100,47,No
213101,57,Yes
213102,58,No
213103,42,Yes
213104,19,No
213105,22,No
213106,19,No
213107,38,No
213108,37,No
213109,44,No
213110,22,No
213111,55,No
213112,68,Yes
213113,72,Yes
213114,72,Yes
213115,22,No
213116,23,No
213117,46,No
213118,18,No
213119,27,No
213120,57,Yes
213121,34,No
213122,42,No
213123,54,Yes
213124,29,No
213125,24,No
213126,58,No
213127,44,Yes
213128,58,Yes
213129,28,No
213130,74,Yes
213131,69,Yes
213132,48,Yes
213133,59,No
213134,56,No
213135,62,No
213136,48,No
213137,61,Yes
213138,61,Yes
213139,59,No
213140,37,No
213141,61,No
213142,52,Yes
213143,62,Yes
213144,58,Yes
213145,40,Yes
213146,71,Yes
213147,86,Yes
213148,28,No
213149,35,No
213150,99,Yes
213151,63,No
213152,44,No
213153,24,No
213154,39,No
213155,36,No
213156,51,No
213157,49,No
213158,54,Yes
213159,59,Yes
213160,73,No
213161,61,No
213162,49,No
213163,24,No
213164,22,No
213165,25,No
213166,34,No
213167,20,No
213168,83,Yes
213169,42,No
213170,62,No
213171,87,Yes
213172,39,No
213173,21,No
213174,41,No
213175,24,No
213176,26,No
213177,21,No
213178,33,No
213179,58,No
213180,74,Yes
213181,71,Yes
213182,37,No
213183,67,No
213184,36,No
213185,63,No
213186,27,No
213187,70,No
213188,69,Yes
213189,61,Yes
213190,17,No
213191,42,Yes
213192,23,No
213193,18,No
213194,67,No
213195,32,No
213196,56,Yes
213197,47,No
213198,64,Yes
213199,48,No
213200,38,No
213201,22,No
213202,33,No
213203,53,No
213204,21,No
213205,21,No
213206,54,Yes
213207,45,Yes
213208,100,Yes
213209,53,No
213210,39,No
213211,43,No
213212,56,Yes
213213,72,Yes
213214,36,Yes
213215,59,Yes
213216,55,Yes
213217,64,No
213218,66,Yes
213219,42,No
213220,29,No
213221,60,No
213222,70,Yes
213223,48,No
213224,60,Yes
213225,29,No
213226,56,Yes
213227,46,No
213228,63,Yes
213229,46,No
213230,53,No
213231,60,No
213232,70,Yes
213233,19,No
213234,58,Yes
213235,25,No
213236,59,Yes
213237,38,No
213238,13,No
213239,54,No
213240,40,No
213241,29,No
213242,100,Yes
213243,31,No
213244,92,Yes
213245,68,Yes
213246,57,Yes
213247,35,No
213248,43,No
213249,36,No
213250,23,No
213251,78,Yes
213252,42,No
213253,49,No
213254,58,Yes
213255,41,No
213256,57,Yes
213257,47,Yes
213258,21,No
213259,41,No
213260,62,Yes
213261,73,Yes
213262,82,Yes
213263,62,No
213264,46,No
213265,84,Yes
213266,33,No
213267,50,No
213268,15,No
213269,32,No
213270,31,No
213271,37,No
213272,25,No
213273,41,Yes
213274,46,Yes
213275,63,No
213276,58,No
213277,47,No
213278,23,No
213279,3,No
213280,34,No
213281,70,Yes
213282,36,No
213283,67,No
213284,77,Yes
213285,36,No
213286,28,No
213287,41,Yes
213288,39,No
213289,55,Yes
213290,49,No
213291,50,No
213292,24,No
213293,24,No
213294,53,No
213295,59,No
213296,37,No
213297,13,No
213298,62,No
213299,76,Yes
213300,71,Yes
213301,64,No
213302,53,No
213303,57,No
213304,59,Yes
213305,71,Yes
213306,54,Yes
213307,49,Yes
213308,93,Yes
213309,19,No
213310,88,Yes
213311,49,No
213312,4,No
213313,58,No
213314,44,No
213315,55,Yes
213316,54,No
213317,17,No
213318,60,No
213319,35,No
213320,71,No
213321,55,No
213322,64,Yes
213323,47,No
213324,57,No
213325,12,No
213326,72,Yes
213327,45,No
213328,24,No
213329,55,Yes
213330,31,No
213331,52,Yes
213332,16,No
213333,76,Yes
213334,57,No
213335,11,No
213336,61,Yes
213337,1,No
213338,60,No
213339,100,Yes
213340,89,Yes
213341,34,No
213342,38,No
213343,16,No
213344,68,Yes
213345,30,No
213346,51,Yes
213347,81,Yes
213348,34,No
213349,37,No
213350,22,No
213351,61,No
213352,36,No
213353,35,No
213354,56,No
213355,74,Yes
213356,51,No
213357,42,No
213358,47,No
213359,60,Yes
213360,30,No
213361,100,Yes
213362,15,No
213363,15,No
213364,50,Yes
213365,52,No
213366,64,No
213367,68,No
213368,33,No
213369,58,Yes
213370,36,No
213371,51,Yes
213372,50,No
213373,21,No
213374,9,No
213375,0,No
213376,33,No
213377,71,Yes
213378,66,Yes
213379,30,No
213380,72,Yes
213381,84,Yes
213382,71,Yes
213383,97,Yes
213384,48,Yes
213385,47,No
213386,38,No
213387,64,No
213388,19,No
213389,54,No
213390,0,No
213391,38,No
213392,42,No
213393,51,No
213394,1,No
213395,51,No
213396,30,No
213397,11,No
213398,52,No
213399,85,Yes
213400,61,Yes
213401,37,No
213402,58,No
213403,46,Yes
213404,9,No
213405,45,No
213406,27,No
213407,32,No
213408,39,No
213409,51,Yes
213410,25,No
213411,52,Yes
213412,44,No
213413,49,No
213414,50,No
213415,62,Yes
213416,0,No
213417,47,No
213418,50,Yes
213419,87,Yes
213420,84,Yes
213421,67,Yes
213422,18,No
213423,32,No
213424,62,Yes
213425,39,Yes
213426,68,Yes
213427,19,No
213428,83,Yes
213429,46,No
213430,70,Yes
213431,18,No
213432,100,Yes
213433,66,Yes
213434,21,No
213435,22,No
213436,50,No
213437,50,Yes
213438,61,Yes
213439,45,No
213440,61,Yes
213441,38,No
213442,64,Yes
213443,43,No
213444,0,No
213445,46,No
213446,31,No
213447,72,No
213448,21,No
213449,64,Yes
213450,10,No
213451,38,No
213452,48,No
213453,61,No
213454,18,No
213455,42,No
213456,66,Yes
213457,41,No
213458,44,No
213459,46,Yes
213460,57,Yes
213461,30,No
213462,33,No
213463,77,Yes
213464,41,No
213465,41,No
213466,30,No
213467,51,Yes
213468,46,No
213469,40,No
213470,19,No
213471,30,No
213472,56,No
213473,7,No
213474,84,Yes
213475,53,No
213476,30,No
213477,87,Yes
213478,73,Yes
213479,66,Yes
213480,48,No
213481,56,No
213482,35,No
213483,23,No
213484,43,No
213485,39,Yes
213486,28,No
213487,19,No
213488,33,No
213489,63,Yes
213490,32,No
213491,27,No
213492,67,Yes
213493,23,No
213494,83,Yes
213495,32,No
213496,27,No
213497,49,Yes
213498,49,No
213499,31,No
213500,11,No
213501,30,No
213502,57,No
213503,78,Yes
213504,45,No
213505,36,No
213506,53,No
213507,52,Yes
213508,64,No
213509,35,No
213510,40,No
213511,2,No
213512,29,No
213513,41,No
213514,69,Yes
213515,22,No
213516,29,No
213517,26,No
213518,51,Yes
213519,38,No
213520,54,No
213521,86,Yes
213522,45,No
213523,81,Yes
213524,63,No
213525,33,No
213526,99,Yes
213527,33,No
213528,52,Yes
213529,38,No
213530,53,Yes
213531,54,No
213532,35,No
213533,58,No
213534,33,No
213535,59,Yes
213536,40,Yes
213537,43,No
213538,44,Yes
213539,37,No
213540,100,Yes
213541,19,No
213542,49,No
213543,42,No
213544,56,Yes
213545,51,No
213546,42,No
213547,14,No
213548,97,Yes
213549,37,No
213550,45,Yes
213551,55,No
213552,65,Yes
213553,50,No
213554,25,No
213555,23,No
213556,33,No
213557,16,No
213558,48,Yes
213559,60,Yes
213560,61,Yes
213561,41,No
213562,25,No
213563,41,No
213564,56,No
213565,17,No
213566,74,Yes
213567,52,No
213568,73,Yes
213569,59,Yes
213570,60,No
213571,35,No
213572,0,No
213573,44,No
213574,70,No
213575,28,No
213576,13,No
213577,32,No
213578,71,No
213579,51,No
213580,26,No
213581,24,No
213582,65,Yes
213583,44,No
213584,71,No
213585,29,No
213586,6,No
213587,65,Yes
213588,34,No
213589,44,No
213590,31,No
213591,70,Yes
213592,7,No
213593,70,Yes
213594,47,No
213595,62,Yes
213596,32,No
213597,44,No
213598,72,Yes
213599,33,No
213600,55,Yes
213601,28,Yes
213602,89,Yes
213603,91,Yes
213604,21,No
213605,43,Yes
213606,63,Yes
213607,45,No
213608,76,Yes
213609,19,No
213610,21,No
213611,33,No
213612,73,Yes
213613,79,Yes
213614,81,Yes
213615,28,No
213616,27,No
213617,61,No
213618,67,Yes
213619,42,No
213620,46,No
213621,30,No
213622,45,No
213623,34,No
213624,73,No
213625,51,No
213626,42,Yes
213627,49,No
213628,34,No
213629,72,Yes
213630,75,Yes
213631,72,Yes
213632,44,No
213633,29,No
213634,44,No
213635,79,Yes
213636,36,No
213637,46,No
213638,27,Yes
213639,54,No
213640,59,No
213641,58,No
213642,90,Yes
213643,45,No
213644,42,Yes
213645,72,Yes
213646,29,No
213647,32,No
213648,43,No
213649,54,Yes
213650,50,No
213651,77,Yes
213652,74,Yes
213653,62,Yes
213654,64,Yes
213655,49,No
213656,49,Yes
213657,12,No
213658,14,No
213659,53,No
213660,20,No
213661,65,Yes
213662,61,No
213663,42,Yes
213664,100,Yes
213665,19,No
213666,48,No
213667,39,No
213668,95,Yes
213669,27,No
213670,19,No
213671,72,Yes
213672,35,No
213673,57,No
213674,33,No
213675,29,No
213676,53,No
213677,35,Yes
213678,61,Yes
213679,81,Yes
213680,72,Yes
213681,24,No
213682,47,No
213683,39,No
213684,23,No
213685,90,Yes
213686,24,No
213687,25,No
213688,38,No
213689,73,Yes
213690,59,Yes
213691,22,No
213692,58,No
213693,42,No
213694,55,Yes
213695,32,No
213696,48,No
213697,32,No
213698,43,Yes
213699,50,No
213700,55,No
213701,93,Yes
213702,23,No
213703,39,No
213704,84,Yes
213705,28,No
213706,40,No
213707,40,No
213708,29,No
213709,53,Yes
213710,87,Yes
213711,54,Yes
213712,44,No
213713,25,No
213714,55,Yes
213715,86,Yes
213716,11,No
213717,42,No
213718,15,No
213719,34,No
213720,32,No
213721,0,No
213722,100,Yes
213723,47,Yes
213724,49,No
213725,23,No
213726,8,No
213727,58,No
213728,67,No
213729,71,Yes
213730,35,No
213731,8,No
213732,55,No
213733,70,No
213734,43,No
213735,36,No
213736,61,Yes
213737,53,No
213738,55,No
213739,48,No
213740,5,No
213741,45,No
213742,51,No
213743,67,Yes
213744,1,No
213745,57,No
213746,28,No
213747,38,No
213748,62,No
213749,30,No
213750,36,No
213751,56,Yes
213752,8,No
213753,73,Yes
213754,54,No
213755,48,No
213756,63,Yes
213757,16,No
213758,1,No
213759,40,No
213760,13,No
213761,33,No
213762,34,No
213763,66,Yes
213764,17,No
213765,38,Yes
213766,28,No
213767,31,No
213768,82,Yes
213769,56,Yes
213770,48,No
213771,27,No
213772,26,No
213773,58,Yes
213774,11,No
213775,72,Yes
213776,21,No
213777,33,No
213778,35,No
213779,53,Yes
213780,49,Yes
213781,54,Yes
213782,3,No
213783,42,Yes
213784,34,No
213785,45,No
213786,51,Yes
213787,56,No
213788,47,Yes
213789,30,No
213790,58,No
213791,92,Yes
213792,43,No
213793,53,No
213794,52,No
213795,46,No
213796,13,No
213797,53,Yes
213798,73,No
213799,59,Yes
213800,63,Yes
213801,39,No
213802,50,No
213803,27,No
213804,35,No
213805,68,Yes
213806,26,No
213807,73,No
213808,62,Yes
213809,22,No
213810,60,Yes
213811,68,Yes
213812,14,No
213813,25,No
213814,52,Yes
213815,33,No
213816,16,No
213817,8,No
213818,43,No
213819,35,No
213820,60,Yes
213821,44,No
213822,64,Yes
213823,51,No
213824,43,No
213825,62,Yes
213826,45,No
213827,32,No
213828,54,No
213829,54,No
213830,45,No
213831,20,No
213832,64,Yes
213833,38,No
213834,53,No
213835,60,Yes
213836,58,No
213837,37,No
213838,50,No
213839,47,No
213840,69,Yes
213841,43,No
213842,65,Yes
213843,60,Yes
213844,65,Yes
213845,56,No
213846,28,No
213847,31,No
213848,28,No
213849,43,Yes
213850,43,No
213851,13,No
213852,25,No
213853,59,No
213854,24,No
213855,66,No
213856,48,No
213857,60,Yes
213858,71,Yes
213859,100,Yes
213860,64,Yes
213861,33,Yes
213862,41,No
213863,43,No
213864,31,No
213865,56,No
213866,71,No
213867,42,No
213868,28,No
213869,53,Yes
213870,24,No
213871,52,No
213872,41,Yes
213873,75,Yes
213874,59,Yes
213875,52,No
213876,47,No
213877,60,No
213878,10,No
213879,21,No
213880,94,Yes
213881,42,No
213882,34,No
213883,56,Yes
213884,69,Yes
213885,74,Yes
213886,87,Yes
213887,71,Yes
213888,53,Yes
213889,20,No
213890,14,No
213891,3,No
213892,29,No
213893,39,No
213894,43,No
213895,55,Yes
213896,70,No
213897,23,No
213898,43,No
213899,60,No
213900,46,No
213901,35,No
213902,32,No
213903,26,No
213904,71,Yes
213905,71,Yes
213906,52,No
213907,100,Yes
213908,73,No
213909,60,No
213910,37,No
213911,38,Yes
213912,72,Yes
213913,57,No
213914,10,No
213915,39,No
213916,38,No
213917,38,No
213918,52,Yes
213919,43,No
213920,13,No
213921,38,No
213922,75,Yes
213923,31,No
213924,48,No
213925,23,No
213926,27,No
213927,46,No
213928,34,No
213929,69,No
213930,42,No
213931,48,No
213932,46,No
213933,45,Yes
213934,50,Yes
213935,65,Yes
213936,41,No
213937,59,No
213938,68,No
213939,64,Yes
213940,23,No
213941,66,Yes
213942,43,No
213943,45,Yes
213944,43,No
213945,32,No
213946,39,Yes
213947,20,No
213948,22,No
213949,40,No
213950,37,No
213951,81,No
213952,38,No
213953,40,Yes
213954,63,No
213955,33,No
213956,89,Yes
213957,67,Yes
213958,37,Yes
213959,36,No
213960,76,Yes
213961,25,No
213962,84,Yes
213963,50,No
213964,42,No
213965,65,Yes
213966,34,No
213967,76,No
213968,40,No
213969,13,No
213970,29,No
213971,51,No
213972,53,No
213973,70,Yes
213974,25,No
213975,76,Yes
213976,69,No
213977,41,No
213978,32,No
213979,80,Yes
213980,52,No
213981,31,No
213982,72,Yes
213983,28,No
213984,53,Yes
213985,65,No
213986,61,Yes
213987,59,Yes
213988,100,Yes
213989,36,No
213990,44,No
213991,16,No
213992,44,No
213993,35,No
213994,33,No
213995,29,No
213996,54,Yes
213997,27,No
213998,78,Yes
213999,39,No
214000,19,No
214001,20,No
214002,48,No
214003,80,Yes
214004,48,Yes
214005,63,Yes
214006,6,No
214007,87,Yes
214008,33,No
214009,70,Yes
214010,50,Yes
214011,24,No
214012,46,No
214013,27,No
214014,36,No
214015,24,No
214016,60,No
214017,66,Yes
214018,35,No
214019,62,Yes
214020,44,No
214021,61,No
214022,63,Yes
214023,48,No
214024,30,No
214025,35,Yes
214026,68,Yes
214027,53,No
214028,39,No
214029,69,Yes
214030,49,Yes
214031,17,No
214032,42,No
214033,77,Yes
214034,44,No
214035,16,No
214036,51,Yes
214037,25,No
214038,39,Yes
214039,0,No
214040,42,Yes
214041,20,No
214042,36,No
214043,52,No
214044,14,No
214045,77,Yes
214046,25,No
214047,23,No
214048,58,Yes
214049,27,No
214050,43,No
214051,66,Yes
214052,28,No
214053,44,Yes
214054,57,No
214055,46,No
214056,31,No
214057,67,Yes
214058,51,Yes
214059,80,No
214060,17,No
214061,26,No
214062,35,No
214063,55,Yes
214064,33,No
214065,32,No
214066,34,No
214067,52,Yes
214068,64,Yes
214069,43,No
214070,30,No
214071,42,No
214072,65,No
214073,48,Yes
214074,26,No
214075,60,Yes
214076,62,Yes
214077,34,No
214078,43,No
214079,38,No
214080,41,No
214081,35,No
214082,52,No
214083,75,Yes
214084,20,No
214085,84,Yes
214086,70,Yes
214087,61,Yes
214088,40,No
214089,43,No
214090,34,No
214091,72,Yes
214092,58,No
214093,76,Yes
214094,26,No
214095,30,No
214096,39,No
214097,49,No
214098,45,No
214099,54,No
214100,32,No
214101,25,No
214102,3,No
214103,34,No
214104,36,No
214105,69,No
214106,69,Yes
214107,65,Yes
214108,10,No
214109,57,Yes
214110,38,No
214111,64,Yes
214112,23,No
214113,16,No
214114,39,Yes
214115,51,No
214116,46,Yes
214117,13,No
214118,62,Yes
214119,47,No
214120,20,No
214121,24,No
214122,39,No
214123,20,No
214124,40,No
214125,30,No
214126,41,No
214127,34,Yes
214128,45,Yes
214129,12,No
214130,29,No
214131,69,No
214132,46,No
214133,0,No
214134,28,No
214135,69,Yes
214136,20,No
214137,36,No
214138,12,No
214139,68,No
214140,37,No
214141,62,Yes
214142,78,Yes
214143,42,No
214144,58,Yes
214145,35,No
214146,62,Yes
214147,85,Yes
214148,66,Yes
214149,59,No
214150,44,No
214151,43,No
214152,70,Yes
214153,66,No
214154,77,Yes
214155,56,Yes
214156,52,No
214157,55,No
214158,60,Yes
214159,55,No
214160,38,No
214161,75,Yes
214162,10,No
214163,39,No
214164,48,No
214165,59,No
214166,61,Yes
214167,30,Yes
214168,59,No
214169,31,No
214170,29,No
214171,81,No
214172,50,No
214173,23,No
214174,56,No
214175,49,No
214176,75,Yes
214177,94,No
214178,69,Yes
214179,64,No
214180,31,No
214181,50,No
214182,54,Yes
214183,21,No
214184,50,No
214185,58,No
214186,45,No
214187,49,No
214188,48,Yes
214189,11,No
214190,36,Yes
214191,33,No
214192,49,No
214193,26,No
214194,51,No
214195,54,No
214196,69,Yes
214197,38,No
214198,99,Yes
214199,74,Yes
214200,41,No
214201,70,No
214202,88,Yes
214203,0,No
214204,41,No
214205,26,No
214206,47,No
214207,8,No
214208,18,No
214209,55,Yes
214210,91,Yes
214211,34,No
214212,36,No
214213,42,No
214214,32,No
214215,27,No
214216,45,No
214217,30,No
214218,54,Yes
214219,18,No
214220,39,Yes
214221,44,No
214222,32,No
214223,34,No
214224,30,No
214225,46,Yes
214226,29,No
214227,74,No
214228,52,No
214229,56,No
214230,58,Yes
214231,79,Yes
214232,29,Yes
214233,70,Yes
214234,26,No
214235,41,No
214236,53,Yes
214237,57,No
214238,39,Yes
214239,46,Yes
214240,35,Yes
214241,44,Yes
214242,70,Yes
214243,26,No
214244,77,Yes
214245,57,No
214246,41,No
214247,36,No
214248,43,No
214249,61,No
214250,37,Yes
214251,46,No
214252,75,Yes
214253,19,No
214254,30,No
214255,46,No
214256,80,Yes
214257,25,No
214258,59,Yes
214259,50,No
214260,35,No
214261,42,No
214262,9,No
214263,67,Yes
214264,59,No
214265,32,No
214266,48,Yes
214267,66,Yes
214268,38,No
214269,49,No
214270,75,No
214271,25,No
214272,37,No
214273,63,Yes
214274,41,No
214275,75,Yes
214276,26,No
214277,99,Yes
214278,54,No
214279,72,Yes
214280,68,Yes
214281,45,No
214282,63,Yes
214283,80,No
214284,30,No
214285,55,No
214286,34,Yes
214287,45,No
214288,21,No
214289,31,No
214290,20,No
214291,51,No
214292,32,No
214293,54,Yes
214294,14,No
214295,80,Yes
214296,32,No
214297,55,No
214298,100,Yes
214299,50,No
214300,26,No
214301,31,No
214302,67,No
214303,18,No
214304,48,No
214305,48,No
214306,19,No
214307,69,Yes
214308,48,Yes
214309,8,No
214310,65,Yes
214311,56,No
214312,33,No
214313,62,Yes
214314,29,Yes
214315,51,No
214316,45,No
214317,51,Yes
214318,49,Yes
214319,16,No
214320,43,No
214321,47,Yes
214322,41,No
214323,53,No
214324,22,No
214325,60,No
214326,19,No
214327,64,Yes
214328,70,Yes
214329,53,No
214330,18,No
214331,44,No
214332,50,Yes
214333,36,Yes
214334,47,No
214335,42,No
214336,54,Yes
214337,58,No
214338,41,No
214339,31,No
214340,58,Yes
214341,43,No
214342,38,No
214343,11,No
214344,67,Yes
214345,28,No
214346,55,No
214347,64,Yes
214348,66,No
214349,6,No
214350,54,No
214351,75,No
214352,67,No
214353,33,No
214354,69,Yes
214355,66,Yes
214356,61,Yes
214357,23,No
214358,40,No
214359,29,No
214360,100,Yes
214361,46,No
214362,70,No
214363,75,Yes
214364,34,Yes
214365,37,No
214366,66,Yes
214367,44,No
214368,20,No
214369,27,No
214370,52,No
214371,16,No
214372,36,No
214373,85,Yes
214374,78,No
214375,83,Yes
214376,25,No
214377,76,Yes
214378,0,No
214379,68,No
214380,30,No
214381,51,Yes
214382,82,Yes
214383,53,No
214384,16,No
214385,56,No
214386,35,No
214387,63,Yes
214388,58,Yes
214389,33,No
214390,72,No
214391,79,Yes
214392,93,Yes
214393,58,No
214394,48,No
214395,36,No
214396,47,No
214397,63,Yes
214398,35,No
214399,25,No
214400,42,No
214401,13,No
214402,82,Yes
214403,63,No
214404,95,Yes
214405,63,No
214406,52,No
214407,36,No
214408,82,Yes
214409,84,Yes
214410,19,No
214411,64,Yes
214412,29,No
214413,56,No
214414,43,No
214415,17,No
214416,62,Yes
214417,56,No
214418,58,No
214419,22,No
214420,45,No
214421,35,Yes
214422,58,No
214423,42,No
214424,56,Yes
214425,58,Yes
214426,53,Yes
214427,43,No
214428,77,Yes
214429,63,Yes
214430,57,Yes
214431,32,No
214432,38,No
214433,49,No
214434,35,No
214435,35,No
214436,44,Yes
214437,64,No
214438,59,Yes
214439,54,Yes
214440,38,No
214441,67,Yes
214442,54,No
214443,23,No
214444,60,No
214445,22,No
214446,57,No
214447,52,No
214448,41,No
214449,23,No
214450,65,No
214451,63,Yes
214452,58,Yes
214453,34,No
214454,33,No
214455,78,Yes
214456,47,Yes
214457,66,Yes
214458,57,No
214459,83,Yes
214460,34,No
214461,42,No
214462,72,Yes
214463,42,No
214464,74,No
214465,8,No
214466,58,Yes
214467,31,No
214468,68,Yes
214469,65,Yes
214470,30,No
214471,24,No
214472,28,No
214473,27,Yes
214474,48,No
214475,1,No
214476,12,No
214477,49,No
214478,53,Yes
214479,76,No
214480,36,No
214481,39,No
214482,42,No
214483,28,No
214484,94,Yes
214485,41,No
214486,39,No
214487,86,Yes
214488,24,No
214489,37,No
214490,69,Yes
214491,67,Yes
214492,57,Yes
214493,42,No
214494,30,No
214495,44,No
214496,57,Yes
214497,67,Yes
214498,51,No
214499,25,No
214500,31,No
214501,70,Yes
214502,52,No
214503,16,No
214504,31,No
214505,57,No
214506,66,No
214507,90,No
214508,50,Yes
214509,24,No
214510,69,No
214511,28,No
214512,35,No
214513,20,No
214514,12,No
214515,16,No
214516,38,No
214517,46,Yes
214518,54,No
214519,35,No
214520,35,No
214521,48,No
214522,40,No
214523,13,No
214524,62,Yes
214525,38,No
214526,67,Yes
214527,25,No
214528,48,No
214529,56,Yes
214530,31,No
214531,51,No
214532,93,Yes
214533,54,No
214534,10,No
214535,36,No
214536,40,No
214537,62,No
214538,39,No
214539,27,No
214540,45,No
214541,45,No
214542,40,No
214543,99,Yes
214544,48,No
214545,53,No
214546,34,No
214547,51,No
214548,13,No
214549,83,Yes
214550,58,No
214551,5,No
214552,42,No
214553,75,No
214554,33,No
214555,25,No
214556,40,No
214557,24,No
214558,44,No
214559,36,No
214560,81,Yes
214561,78,Yes
214562,28,No
214563,42,No
214564,21,No
214565,40,No
214566,0,No
214567,46,No
214568,44,No
214569,48,No
214570,69,No
214571,56,Yes
214572,24,No
214573,12,No
214574,43,No
214575,23,No
214576,34,No
214577,33,No
214578,62,Yes
214579,35,No
214580,51,No
214581,49,Yes
214582,27,No
214583,78,Yes
214584,18,No
214585,60,No
214586,70,Yes
214587,25,No
214588,99,Yes
214589,69,Yes
214590,44,No
214591,81,Yes
214592,14,No
214593,60,No
214594,36,No
214595,51,No
214596,69,Yes
